	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000139974.15	431.244717062125	-0.225717476421166	0.137002912410763	-1.64753779645515	0.0994475540229332	0.272166941902239
ENSG00000139977.13	577.899983486718	0.0981796020770237	0.120256851853518	0.81641586790093	0.414262324148642	0.660656221509899
ENSG00000139985.6	13.7319764099174	-0.344368710171745	0.625801336498414	-0.550284395521769	0.582124325441023	0.789789886649106
ENSG00000139988.9	2.63545775492234	0.637365337791403	2.31284337953044	0.275576523439647	0.782873343264329	NA
ENSG00000139990.17	1226.16216356911	-0.238543873910652	0.110013663893122	-2.16831133033072	0.0301350069438363	0.111764008465903
ENSG00000139998.15	263.389385975899	-0.221287499811346	0.151207904133257	-1.46346516129427	0.143340139837756	0.349794099319259
ENSG00000140006.11	82.0435506922158	-0.125853649447928	0.250888466051482	-0.501631866257664	0.615926499552474	0.812305203613414
ENSG00000140009.18	3.67904637411292	0.18958059394259	1.06093382384673	0.178692195197631	0.858179397878529	NA
ENSG00000140015.19	17.3321968931807	-0.835283628970616	0.815460824013401	-1.0243087152362	0.305689482775427	0.559917666896235
ENSG00000140022.11	293.23575117019	-0.834838425810838	0.175075652935514	-4.76844388019126	1.85654373275647e-06	2.62172175729508e-05
ENSG00000140025.15	112.927663064252	-0.540113710741501	0.259739963044951	-2.07944016165132	0.0375769123545773	0.132242282090746
ENSG00000140030.5	4.40486529299181	1.14261051775194	1.10662761303549	1.03251582040118	0.301830540301636	NA
ENSG00000140043.11	187.038240421587	-0.108444708579444	0.234309938136305	-0.462825902486299	0.643489163054788	0.831003831961632
ENSG00000140044.12	1328.07067429747	-0.307500209917015	0.114651955228186	-2.68203197498911	0.00731764651474748	0.0368170465357138
ENSG00000140057.8	13.644012904311	0.055519722035394	0.663207476563759	0.0837139567892922	0.933283860185695	0.975305821291914
ENSG00000140090.17	11.8679326909044	-0.480807467171	0.659086315132218	-0.729506069435756	0.465692156465309	0.704474104708957
ENSG00000140092.14	9403.53167199266	0.35871034410869	0.0735194116698058	4.87912424707298	1.06557923958197e-06	1.583605949837e-05
ENSG00000140093.9	13.3688718766436	0.392822485830132	0.652731955499926	0.601812861344087	0.547298712999092	0.764451078523879
ENSG00000140104.13	183.511370498283	-0.248136954441326	0.194470234655276	-1.27596367064184	0.201968361723687	0.437846685462388
ENSG00000140105.17	2844.29713851123	-1.40995644489328	0.144645814719386	-9.74764771195495	1.88792017918142e-22	1.57176399395134e-20
ENSG00000140153.17	329.593120876309	0.057474493648959	0.163732170079038	0.351027495825741	0.725567720643269	0.875737598087244
ENSG00000140157.14	823.946526801204	0.187276334919073	0.114034701822067	1.64227495601548	0.100533034810586	0.27408273126757
ENSG00000140199.11	1194.0063286039	-0.120998952579272	0.113232995917944	-1.06858386637545	0.285257221563345	0.538951602759514
ENSG00000140259.6	808.831971700573	-0.170137726604491	0.11466057553017	-1.48383806568042	0.13785188583973	0.340137637517257
ENSG00000140262.17	2887.40425171447	-0.136328589635582	0.113300882210889	-1.20324384925645	0.22888197088861	0.472369656562431
ENSG00000140263.13	263.74226873295	-0.17515847802335	0.153245955043449	-1.1429892421871	0.253043057636837	0.501530560996664
ENSG00000140264.19	6563.48578887037	0.0661815992237046	0.095916832351904	0.689989416882478	0.490200842707277	0.723115382745378
ENSG00000140265.12	526.831421425369	-0.307118080267841	0.135907597720666	-2.25975652147916	0.023836366213177	0.0935015827968363
ENSG00000140279.12	3.18341633585995	0.928600357863717	1.34450748171607	0.690662097825217	0.489777913440529	NA
ENSG00000140280.13	61.3508692816891	0.212704563941742	0.317292520346352	0.670373709753877	0.502619589663251	0.731545873109008
ENSG00000140284.10	1.90687650584055	-1.09128959536915	1.92553603951021	-0.566745868670799	0.570886852496721	NA
ENSG00000140285.9	9165.4896740209	-0.271488666435058	0.0901877157392359	-3.01026214279588	0.00261022301677448	0.0155111761231194
ENSG00000140297.12	10.7434225316584	-0.847371759441118	0.70227975217002	-1.20660143884651	0.227585672378683	0.470989196337481
ENSG00000140299.11	1784.38565637939	0.193174533712137	0.0945797551007524	2.04245119377139	0.0411067960312692	0.142212347485479
ENSG00000140307.10	508.583359186729	-0.0120385742374167	0.114969821163256	-0.104710732917659	0.916605345147922	0.969426780901718
ENSG00000140319.10	4233.35636460557	-0.0255057784737907	0.07532823369889	-0.338595201578005	0.734914697888992	0.880256427920291
ENSG00000140320.11	604.20123625848	0.161727644418497	0.116181347829315	1.39202761407188	0.163914036078184	0.382326393355599
ENSG00000140323.5	78.3474233741409	-0.646060253875461	0.363925360022237	-1.77525483202376	0.0758558197248895	0.224707255669375
ENSG00000140326.13	319.922105297574	-0.293016890830115	0.163147609513448	-1.79602319460257	0.0724908282368664	0.217199914004606
ENSG00000140332.15	446.576848315028	-0.528971655323565	0.132642917032725	-3.98793744254779	6.66502321077835e-05	0.000656073520053911
ENSG00000140350.15	703.24486325132	-0.443027764364724	0.135320266588489	-3.27392027472114	0.00106066532236717	0.0072092500018246
ENSG00000140365.15	722.169038183296	0.129465717109301	0.117810275471932	1.09893399867439	0.27179685564427	0.523582346823314
ENSG00000140367.11	1166.02424619913	0.2046100950978	0.102383017483432	1.99847689711735	0.0456649821817086	0.154188420465842
ENSG00000140368.12	13.4390431889103	0.0468821322869632	0.626432364631385	0.0748398948297479	0.940342099322651	0.978283163821277
ENSG00000140374.15	1275.78034890493	0.329716487716676	0.102363006356993	3.22105123179738	0.00127721314416469	0.00843632127466134
ENSG00000140379.7	17.9272627210638	-0.604992611039268	0.535301372978495	-1.13019065815767	0.25839589529576	0.508727095116559
ENSG00000140382.14	783.318527436225	0.236928727157924	0.134754893481533	1.75821983926982	0.0787101108387881	0.230833332417855
ENSG00000140386.12	303.061229289843	0.265284457022938	0.235296885798513	1.12744567835081	0.259554095466881	0.510085523610428
ENSG00000140391.14	4684.45878540697	0.0778957837761025	0.0877974759340078	0.887221220740471	0.374959809584274	0.626784093978884
ENSG00000140395.8	529.199190071402	-0.109997259083742	0.149298003126251	-0.736763096494497	0.4612664287384	0.700658075094091
ENSG00000140396.12	1432.04782391312	-0.16614464123553	0.122189509314111	-1.35972917943736	0.173915640731096	0.397455710456363
ENSG00000140398.13	202.24179725254	0.560575451321764	0.172539771651744	3.24896367924513	0.00115826266334652	0.00778408329656249
ENSG00000140400.16	1714.60471273913	0.0394384407936838	0.0946952751236149	0.41647738751697	0.677060710645849	0.849830027898862
ENSG00000140403.12	91.8513787185393	0.34872428187227	0.241513861919208	1.44391000624604	0.14876429157552	0.358121990512515
ENSG00000140406.3	238.883860755447	0.474259730635757	0.173996055603292	2.72569242441369	0.00641667618928748	0.0328972608307404
ENSG00000140416.20	4844.40379520859	0.488304934037085	0.15001656369654	3.25500679394876	0.00113389653304834	0.00764797443935144
ENSG00000140443.14	4585.79963544601	0.568015190344081	0.116135135212219	4.89098487986535	1.00332672567082e-06	1.50175934055237e-05
ENSG00000140450.8	1267.38092830443	-0.71676001147401	0.124721524047231	-5.74688304163586	9.09035608857063e-09	1.9182600099135e-07
ENSG00000140451.12	132.473665224223	0.204574186930295	0.269940353934491	0.75784959139507	0.448541030409852	0.690513854910622
ENSG00000140455.16	424.97457906967	-0.580003749139459	0.163215704697728	-3.55360257895289	0.000379992971990757	0.00298395231970593
ENSG00000140459.17	34.3209239045193	0.58404233729507	0.407946768960733	1.43166310345575	0.152240260612792	0.363422042952133
ENSG00000140463.13	688.416146646694	0.107402863533939	0.125614611276692	0.855018874335908	0.39254069890677	0.641168965886373
ENSG00000140464.19	1457.23059614083	0.285003390386313	0.113623812708716	2.5083068732867	0.0121311261962626	0.0551187254325982
ENSG00000140465.13	2.90712704074519	1.86102051491157	2.25266629371564	0.826141235434355	0.408723978613549	NA
ENSG00000140470.13	8.3726232184215	2.23072233478442	1.12909951919715	1.97566494082875	0.0481927381842763	NA
ENSG00000140471.16	123.168517028162	0.124002247905258	0.253988418180943	0.488220088118024	0.625393957258478	0.818499430344885
ENSG00000140474.13	329.544423552433	0.285824069819385	0.147199440796623	1.94174698132374	0.0521677381285716	0.170636225536262
ENSG00000140478.15	2.54351654882918	1.79844224336214	1.71277348760033	1.05001756296557	0.293710038002001	NA
ENSG00000140479.16	84.4630189726386	0.0200403276663507	0.370915301760928	0.0540293904597864	0.956911748233177	0.983717974870008
ENSG00000140488.15	37.7110560461232	0.606004593141411	0.502817792036014	1.20521708408044	0.228119508844024	0.471616787361485
ENSG00000140497.16	1311.8523940156	0.3028514057112	0.107027646764383	2.82965584002716	0.00465980999426892	0.0251377370870716
ENSG00000140505.6	4.14989637323448	-0.264574733639872	1.10820806663398	-0.238741028517758	0.811306400340562	NA
ENSG00000140511.11	144.882331730081	1.46456116341775	0.332158385414835	4.4092253205911	1.03741046313835e-05	0.000125072238401709
ENSG00000140521.13	947.712680220295	0.116525923250498	0.23927187101834	0.487002181888597	0.626256784725475	0.819043646063622
ENSG00000140525.17	252.148229097172	0.0456898898985793	0.161768392732872	0.282440154882586	0.777606028622061	0.902366936948515
ENSG00000140526.17	1863.34336760471	0.434758351995122	0.167403227326059	2.59707270247738	0.00940220210970909	0.0451467575620866
ENSG00000140527.14	3.87370778562041	-0.664489898470239	1.17904596749738	-0.563582690402371	0.573038169760751	NA
ENSG00000140534.13	43.202912820084	-0.0580979490627741	0.381311864249203	-0.15236333959125	0.878900370211591	0.952899663916259
ENSG00000140538.16	11.0439240085264	-0.687988483966026	0.870132635257107	-0.790670819699504	0.429136108370163	0.673809023788477
ENSG00000140543.14	151.554734593754	-0.91980086388965	0.275537180512446	-3.33820960996624	0.00084320114899861	0.00593111728765983
ENSG00000140545.14	9529.60246105429	1.19933780005687	0.103604051771366	11.5761669505318	5.44256016689784e-31	7.65342872545113e-29
ENSG00000140548.9	328.919609957807	-0.138148033473962	0.154292568123846	-0.895364145880797	0.370592460426598	0.62307788935785
ENSG00000140553.17	1818.20114113844	0.159028312469026	0.0849210351121026	1.87266102278541	0.0611152089267196	0.191230722920667
ENSG00000140563.14	165.520411559621	-0.161332581254857	0.290080146228845	-0.556165540290307	0.578097694038277	0.786325492973762
ENSG00000140564.11	2490.9570142513	0.529583619851807	0.106310011093321	4.98150281808295	6.3092365388218e-07	9.83958660211035e-06
ENSG00000140575.12	7127.3395658609	0.125257741664084	0.0711228197247377	1.76114701510516	0.0782135232540022	0.229860396581045
ENSG00000140577.15	1343.02935728789	0.0223500487727906	0.0876529922142238	0.254983295015954	0.798736001528757	0.91375930174552
ENSG00000140598.14	427.65562022441	-0.390629192700947	0.160367720424208	-2.43583429176175	0.0148574890743676	0.0649321551764085
ENSG00000140600.16	12.2247260901516	-2.79650413250153	0.791989363958477	-3.53098698008291	0.000414012126562773	0.0032133946780619
ENSG00000140612.13	2322.38744347952	0.0595175360615415	0.0769196280992767	0.773762660224057	0.439071157532134	0.683115221799537
ENSG00000140623.13	1.27617518128793	1.25574408464576	1.92352275236257	0.652835576342101	0.513862285418939	NA
ENSG00000140632.16	1796.52648673163	-0.0283265673829524	0.11725991476761	-0.241570765585929	0.8091127769254	0.91975363148357
ENSG00000140650.11	523.977661417434	0.331171462638238	0.121233553107665	2.73168156957449	0.00630120097788274	0.0323945613406727
ENSG00000140675.12	10.3833029805645	0.499586075380354	0.711320282010745	0.702336328676212	0.482469442575901	0.71676523899726
ENSG00000140678.16	4.95847425525064	-0.0144810906485011	0.937936099990153	-0.0154393147343973	0.987681698536587	NA
ENSG00000140682.18	1830.73556380188	0.605931332322087	0.128994799761997	4.6973314694861	2.63582509832941e-06	3.63626522633506e-05
ENSG00000140688.16	1572.44340268807	0.0929115635441384	0.0951503606436545	0.976470955187437	0.328831134338701	0.583158693462248
ENSG00000140691.16	193.510346863314	-0.111194332370933	0.183280251687452	-0.606690199010382	0.544056527714453	0.762307789899829
ENSG00000140694.16	896.983526912454	0.146248436234539	0.0951217592082386	1.5374866639543	0.124174178341852	0.316784283468273
ENSG00000140718.20	1286.74651875338	-0.0506717050784403	0.0978183752785392	-0.518018265322358	0.604445525513545	0.803718031302635
ENSG00000140740.10	1797.5782103718	-0.0667482110491781	0.0907323501988238	-0.735660554398858	0.46193730082431	0.701155347100067
ENSG00000140743.7	801.549145214866	0.426596534784801	0.122184792927204	3.4914044912198	0.000480488219540318	0.00365809366050395
ENSG00000140749.8	8.86275590054173	-1.13402909730864	0.931971243887602	-1.21680696131587	0.223677670802944	NA
ENSG00000140750.16	1224.8278339181	0.00815419476055371	0.0944319264143569	0.0863499779171506	0.931188210172841	0.974879511274804
ENSG00000140795.12	41.1164392199079	-0.38545162315612	0.347061422077831	-1.11061500540293	0.266734101071758	0.518431176994872
ENSG00000140807.6	298.977550230436	2.54021501015244	0.280269147701804	9.06348426497211	1.26348644058525e-19	8.52547665191675e-18
ENSG00000140829.11	1242.73748175926	0.216335578685892	0.0989318557763885	2.18671303583819	0.0287634793732465	0.108045705488647
ENSG00000140830.8	162.751566439037	-0.0116308396230132	0.208066267109698	-0.0558996890009141	0.955421718585518	0.982951711804458
ENSG00000140832.9	7.1638506619115	-0.541373340262489	0.880377266559614	-0.614933348265679	0.538598738384707	NA
ENSG00000140836.16	1314.61053688828	-0.0216304031961936	0.098391418344359	-0.219840343397527	0.825995498649037	0.92677141467607
ENSG00000140839.11	1.57865919819181	0.829433810536178	2.43735082910693	0.340301363525944	0.733629590424516	NA
ENSG00000140848.16	416.716817992514	0.158041606895628	0.148937357059736	1.06112804749342	0.288631713037138	0.54263151173615
ENSG00000140853.15	406.249340377504	0.224466893529444	0.17215646240429	1.30385400811913	0.192283364042681	0.423595281834809
ENSG00000140854.12	337.268496051641	0.0262593761145383	0.134112691655421	0.195800828321357	0.844766061716275	0.935250762604046
ENSG00000140859.15	676.987881292949	0.286564834690553	0.179565174133539	1.59588203042891	0.110515134203891	0.292574000279688
ENSG00000140876.11	69.4666810383923	-0.00797457072393463	0.321018596310056	-0.0248414603253464	0.980181420694345	0.993123292247055
ENSG00000140905.10	197.971783711976	-0.15108080864219	0.174179964958165	-0.86738339095703	0.385731979108283	0.636383608241941
ENSG00000140931.19	678.906181209226	0.120251191902198	0.140053299357938	0.85861020378298	0.39055560666836	0.639454751473635
ENSG00000140937.13	9591.63566634889	-0.174587597821428	0.150770608148689	-1.15796838631341	0.246876937804709	0.494049112320499
ENSG00000140939.14	256.631931272946	-0.0398395152362062	0.156140047267548	-0.255152447648109	0.798605356976623	0.91375930174552
ENSG00000140941.12	3472.97645899286	0.0393962473225034	0.0904671947861708	0.43547550485699	0.663217315167628	0.842054518362298
ENSG00000140943.16	3851.93872211029	-0.0972272899662469	0.0793386307899988	-1.22547224470759	0.220397341393652	0.461878971581914
ENSG00000140945.16	696.480370961843	0.401017205983389	0.177724791825843	2.25639429290403	0.0240459487443337	0.0940591178793082
ENSG00000140948.11	1371.66571238421	-0.234724621355232	0.107117157309663	-2.19128874636461	0.0284309039149721	0.107129643349053
ENSG00000140950.15	465.730543061298	0.230716940604873	0.124523199141594	1.8528028688255	0.0639106189026449	0.197699820346664
ENSG00000140961.12	186.989145876218	0.0413541938851612	0.321919176218386	0.128461418083112	0.897783829106468	0.961610378629614
